Customer_id,date,time,order_id,items,amount,mode,restaurant,Status,ratings,feedback,delivery_time,order_preperation_time,premium_member,Restraunt_location
5114,2023-11-07,03:46:17,5214,Quiche,30.37,Online,Demoloftas,On Hold,3.0,bad experience,,0.0,No,San Antonio
5115,2024-04-14,04:00:31,5215,Soup of the day,37.77,Online,Da Antonio,Delivered,3.0,Stale food,33.0,19.0,No,San Antonio
5116,2023-11-03,00:07:20,5216,Olives,14.47,In-person,Le Travi,Delivered,4.0,amazing taste,34.0,20.0,No,Corpus Christi
5117,2023-10-02,20:07:01,5217,Quiche,32.61,In-person,Brussels Mussels ,Delivered,3.0,Fast delivery,38.0,26.0,No,Houston
5118,2023-09-06,06:21:49,5218,Soup of the day,19.95,Online,Veranda,Delivered,4.0,value for money,21.0,10.0,Yes,San Antonio
5119,2023-11-11,17:34:20,5219,Quiche,27.27,In-person,Gaspar,Delivered,5.0,Good service,43.0,13.0,No,Plano
5120,2024-04-10,05:24:08,5220,Quiche,35.36,Online,Veranda,Delivered,3.0,good packaging,32.0,14.0,Yes,Austin
5121,2023-08-12,20:39:50,5221,Quiche,20.28,In-person,Stebuklai,On Hold,1.0,bad experience,,0.0,No,Plano
5122,2023-09-02,02:27:29,5222,Quiche,12.09,In-person,Gaspar,Delivered,2.0,Difficult to order,81.0,56.0,Yes,Plano
5123,2024-01-15,05:03:20,5223,Soup of the day,10.41,Online,Brussels Mussels ,Cancelled,1.0,,,0.0,Yes,San Antonio
5124,2023-11-29,05:48:27,5224,Soup of the day,10.89,Online,Saint German,On Hold,2.0,recieved better price elsewhere,,0.0,No,Austin
5125,2024-01-30,06:59:38,5225,Soup of the day,10.33,In-person,Augustin,Cancelled,2.0,too much waiting,,0.0,Yes,Austin
5126,2024-02-21,12:57:10,5226,Quiche,14.41,Online,Da Antonio,Cancelled,1.0,,,0.0,No,Austin
5127,2024-01-08,18:40:54,5227,Quiche,19.58,Online,Le Travi,Delivered,4.0,food leakage ,43.0,22.0,No,Austin
5128,2023-04-16,06:59:02,5228,Quiche,18.85,Online,Gaspar,Cancelled,2.0,Not required,,0.0,Yes,Dallas
5129,2023-07-05,05:49:42,5229,Soup of the day,49.47,In-person,Sushi Masters,Cancelled,2.0,Not required,,0.0,Yes,Austin
5130,2023-11-15,01:33:44,5230,Quiche,22.24,Online,Gaspar,Cancelled,3.0,recieved better price elsewhere,,0.0,Yes,San Antonio
5131,2024-01-20,16:07:16,5231,Olives,15.1,Online,Sushi Masters,Delivered,2.0,value for money,70.0,53.0,Yes,Corpus Christi
5132,2023-08-17,08:22:51,5232,Quiche,31.82,In-person,Augustin,Delivered,4.0,Prompt delivery,42.0,22.0,No,Austin
5133,2023-11-01,20:29:57,5233,Olives,44.32,In-person,Demoloftas,Delivered,4.0,Good service,37.0,15.0,No,Plano
5134,2023-10-08,11:36:09,5234,Quiche,37.12,In-person,Da Antonio,On Hold,0.0,recieved better price elsewhere,,0.0,Yes,Dallas
5135,2023-04-21,06:46:48,5235,Soup of the day,21.84,In-person,Demoloftas,Delivered,4.0,Difficult to order,21.0,10.0,Yes,Plano
5136,2023-06-04,22:21:06,5236,Quiche,32.46,Online,Demoloftas,Delivered,4.0,fullfilling stomach,22.0,11.0,Yes,San Antonio
5137,2023-11-22,21:36:40,5237,Olives,38.59,Online,Da Antonio,Cancelled,1.0,delay in order,,0.0,No,San Antonio
5138,2023-07-12,12:54:37,5238,Olives,39.12,In-person,Da Antonio,Delivered,2.0,Food not good,52.0,31.0,Yes,Corpus Christi
5139,2023-05-27,03:15:12,5239,Quiche,36.66,In-person,Augustin,Cancelled,2.0,recieved better price elsewhere,,0.0,No,Corpus Christi
5140,2024-02-25,22:24:27,5240,Olives,44.83,Online,Selfish,Delivered,2.0,Amazing food,74.0,39.0,No,Austin
5141,2023-08-29,20:39:50,5241,Olives,44.8,Online,Le Travi,Delivered,2.0,nice meal,89.0,38.0,Yes,Corpus Christi
5142,2023-09-29,13:18:12,5242,Soup of the day,33.16,In-person,Selfish,Delivered,3.0,Tasty food,33.0,13.0,No,San Antonio
5143,2023-10-01,07:51:24,5243,Quiche,27.19,Online,Selfish,Delivered,4.0,food leakage ,45.0,30.0,No,Dallas
5144,2024-03-06,15:06:44,5244,Quiche,35.66,Online,Gaspar,Delivered,5.0,Awesome experience,48.0,10.0,No,Corpus Christi
5145,2023-07-26,17:44:32,5245,Quiche,42.73,In-person,Augustin,Delivered,4.0,Easy to order,20.0,9.0,Yes,Plano
5146,2023-09-18,18:52:18,5246,Olives,10.23,In-person,Brussels Mussels ,Delivered,3.0,Prompt delivery,48.0,10.0,Yes,San Antonio
5147,2023-12-24,15:05:04,5247,Quiche,49.68,In-person,Telegrafas,Cancelled,0.0,recieved better price elsewhere,,0.0,No,Corpus Christi
5148,2023-08-10,13:38:38,5248,Quiche,17.32,In-person,Saint German,On Hold,1.0,didnt recieve delivery,,0.0,Yes,Corpus Christi
5149,2023-10-11,10:09:56,5249,Soup of the day,28.81,Online,Da Antonio,On Hold,1.0,recieved better price elsewhere,,0.0,No,San Antonio
5150,2023-09-12,15:02:03,5250,Soup of the day,44.88,In-person,Gaspar,Delivered,3.0,Hygenic food,31.0,20.0,Yes,Dallas
5151,2023-07-12,14:14:02,5251,Soup of the day,19.0,Online,Veranda,On Hold,1.0,Not required,,0.0,No,Houston
5152,2024-02-25,02:01:01,5252,Olives,29.07,Online,Le Travi,Cancelled,0.0,Not required,,0.0,Yes,Houston
5153,2024-02-12,12:50:16,5253,Quiche,15.3,Online,Stebuklai,Cancelled,2.0,Not required,,0.0,Yes,Dallas
5154,2023-07-07,23:42:45,5254,Soup of the day,25.8,In-person,Le Travi,Cancelled,1.0,too much waiting,,0.0,No,San Antonio
5155,2023-08-13,07:16:34,5255,Soup of the day,17.09,Online,Saint German,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,Dallas
5156,2023-08-30,18:41:59,5256,Soup of the day,24.55,In-person,Brussels Mussels ,On Hold,1.0,,,0.0,No,Dallas
5157,2023-06-09,17:52:54,5257,Quiche,24.94,In-person,Stebuklai,On Hold,0.0,,,0.0,Yes,Houston
5158,2024-02-04,08:48:42,5258,Quiche,49.73,In-person,Demoloftas,Delivered,2.0,good packaging,46.0,34.0,Yes,Austin
5159,2023-10-20,10:56:32,5259,Quiche,49.79,Online,Demoloftas,Cancelled,1.0,didnt recieve delivery,,0.0,Yes,Corpus Christi
5160,2023-06-13,19:41:52,5260,Olives,14.59,In-person,Da Antonio,Cancelled,0.0,Not required,,0.0,Yes,San Antonio
5161,2024-02-12,11:53:44,5261,Olives,39.04,In-person,Demoloftas,Delivered,3.0,Delivery boy didnt come at doorstep,24.0,9.0,No,Plano
5162,2023-10-04,21:38:27,5262,Soup of the day,12.07,Online,Sushi Masters,On Hold,2.0,bad experience,,0.0,No,Dallas
5163,2023-07-07,01:52:50,5263,Quiche,11.21,In-person,Gaspar,Cancelled,1.0,too much waiting,,0.0,No,Houston
5164,2024-01-03,16:09:57,5264,Soup of the day,14.21,Online,Veranda,On Hold,1.0,,,0.0,No,Austin
5165,2024-03-11,13:18:52,5265,Quiche,48.62,Online,Sushi Masters,Delivered,3.0,Awesome experience,47.0,22.0,Yes,San Antonio
5166,2023-10-26,07:01:36,5266,Quiche,47.63,In-person,Da Antonio,On Hold,3.0,recieved better price elsewhere,,0.0,Yes,Dallas
5167,2023-04-18,19:08:45,5267,Quiche,17.76,In-person,Augustin,Delivered,4.0,Coupon applied,38.0,17.0,No,Houston
5168,2024-03-16,08:38:37,5268,Olives,16.47,In-person,Saint German,On Hold,1.0,,,0.0,No,Dallas
5169,2024-02-16,02:27:12,5269,Olives,19.62,In-person,Stebuklai,Delivered,3.0,very good food,39.0,16.0,No,Plano
5170,2023-08-28,06:33:39,5270,Quiche,30.62,Online,Stebuklai,Cancelled,2.0,delay in order,,0.0,No,San Antonio
5171,2023-09-22,20:55:36,5271,Soup of the day,32.79,In-person,Demoloftas,Delivered,3.0,Prompt delivery,28.0,17.0,Yes,Corpus Christi
5172,2023-12-06,05:43:01,5272,Quiche,18.86,In-person,Gaspar,On Hold,1.0,too much waiting,,0.0,No,San Antonio
5173,2023-09-09,03:42:26,5273,Quiche,40.26,Online,Selfish,Cancelled,2.0,recieved better price elsewhere,,0.0,Yes,San Antonio
5174,2024-02-13,04:27:42,5274,Soup of the day,22.38,In-person,Telegrafas,On Hold,2.0,delay in order,,0.0,Yes,San Antonio
5175,2023-12-07,09:19:59,5275,Quiche,46.89,In-person,Le Travi,On Hold,0.0,Not required,,0.0,Yes,Houston
5176,2023-08-26,21:53:08,5276,Soup of the day,36.27,In-person,Selfish,Delivered,3.0,Complicated procedure,42.0,22.0,Yes,Plano
5177,2023-07-25,04:41:11,5277,Olives,27.45,In-person,Stebuklai,Delivered,5.0,fresh food,26.0,9.0,Yes,Dallas
5178,2023-07-03,12:53:36,5278,Olives,41.6,In-person,Saint German,On Hold,1.0,Not required,,0.0,Yes,Houston
5179,2024-03-24,11:46:13,5279,Soup of the day,42.72,Online,Saint German,Delivered,3.0,Awesome experience,22.0,11.0,Yes,Austin
5180,2024-03-13,03:06:48,5280,Olives,21.62,In-person,Sushi Masters,On Hold,0.0,Not required,,0.0,No,San Antonio
5181,2023-06-14,07:14:28,5281,Olives,23.59,Online,Selfish,Delivered,4.0,Coupon applied,26.0,11.0,No,San Antonio
5182,2023-07-28,10:36:05,5282,Soup of the day,47.44,Online,Sushi Masters,Delivered,4.0,Difficult to order,34.0,16.0,Yes,Dallas
5183,2023-10-11,23:48:28,5283,Olives,16.59,Online,Da Antonio,On Hold,0.0,delay in order,,0.0,No,San Antonio
5184,2023-07-22,11:50:04,5284,Quiche,11.69,Online,Selfish,Cancelled,1.0,delay in order,,0.0,Yes,San Antonio
5185,2024-02-14,13:00:38,5285,Quiche,28.16,In-person,Brussels Mussels ,Delivered,2.0,great taste,61.0,35.0,No,Dallas
5186,2023-04-17,23:20:21,5286,Soup of the day,42.05,In-person,Veranda,On Hold,3.0,Not required,,0.0,No,Plano
5187,2023-11-15,22:30:20,5287,Olives,40.87,Online,Telegrafas,Cancelled,0.0,too much waiting,,0.0,No,Houston
5188,2023-09-20,19:29:39,5288,Quiche,46.78,In-person,Veranda,Delivered,2.0,Fast delivery,79.0,26.0,No,Plano
5189,2023-06-19,08:48:26,5289,Quiche,31.33,In-person,Demoloftas,Delivered,2.0,fullfilling stomach,73.0,16.0,No,Dallas
5190,2023-08-05,16:03:03,5290,Olives,14.0,Online,Saint German,On Hold,2.0,delay in order,,0.0,No,Corpus Christi
5191,2023-04-16,13:55:51,5291,Olives,33.55,In-person,Selfish,Delivered,4.0,Amazing food,44.0,10.0,No,Corpus Christi
5192,2023-10-18,01:13:23,5292,Quiche,41.14,Online,Stebuklai,On Hold,2.0,Not required,,0.0,No,Corpus Christi
5193,2023-11-08,13:54:27,5293,Quiche,13.73,Online,Le Travi,On Hold,1.0,,,0.0,Yes,San Antonio
5194,2023-10-22,23:15:16,5294,Soup of the day,16.91,In-person,Veranda,Delivered,3.0,Food not good,47.0,20.0,Yes,San Antonio
5195,2024-03-03,23:22:59,5295,Soup of the day,10.49,In-person,Le Travi,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,Plano
5196,2024-03-27,13:18:56,5296,Quiche,33.75,In-person,Sushi Masters,Delivered,2.0,Fast delivery,48.0,11.0,No,Austin
5197,2024-01-05,23:17:29,5297,Soup of the day,45.47,Online,Sushi Masters,Cancelled,2.0,recieved better price elsewhere,,0.0,Yes,Houston
5198,2023-12-06,20:38:54,5298,Quiche,36.83,Online,Augustin,Delivered,4.0,will never order again,30.0,10.0,Yes,San Antonio
5199,2024-01-18,12:57:13,5299,Quiche,49.28,In-person,Telegrafas,Cancelled,2.0,too much waiting,,0.0,No,Dallas
5200,2023-04-23,03:45:17,5300,Soup of the day,12.52,Online,Da Antonio,Delivered,4.0,Will order again,47.0,12.0,Yes,Plano
5201,2023-10-12,17:44:35,5301,Soup of the day,46.12,In-person,Veranda,Cancelled,3.0,Not required,,0.0,Yes,Houston
5202,2023-07-22,16:29:27,5302,Olives,42.56,In-person,Selfish,Cancelled,1.0,didnt recieve delivery,,0.0,No,Corpus Christi
5203,2023-11-15,11:50:08,5303,Olives,22.57,In-person,Demoloftas,Delivered,3.0,Fast delivery,45.0,27.0,No,Austin
5204,2023-06-28,09:41:07,5304,Olives,48.94,In-person,Gaspar,Delivered,4.0,nice meal,44.0,16.0,Yes,Corpus Christi
5205,2023-12-15,06:29:46,5305,Quiche,21.52,Online,Veranda,On Hold,1.0,recieved better price elsewhere,,0.0,No,Corpus Christi
5206,2024-04-08,06:05:19,5306,Soup of the day,45.57,In-person,Saint German,Cancelled,1.0,recieved better price elsewhere,,0.0,No,San Antonio
5207,2023-11-22,14:25:54,5307,Quiche,45.23,Online,Gaspar,Delivered,4.0,High price,29.0,9.0,Yes,Plano
5208,2024-01-23,12:48:43,5308,Soup of the day,40.31,Online,Augustin,On Hold,3.0,,,0.0,No,San Antonio
5209,2023-08-08,15:05:20,5309,Quiche,32.54,Online,Demoloftas,Delivered,4.0,Stale food,20.0,9.0,Yes,Plano
5210,2024-03-26,23:39:20,5310,Olives,14.8,Online,Le Travi,Cancelled,1.0,Not required,,0.0,No,Austin
5211,2024-04-14,14:34:51,5311,Olives,31.28,Online,Stebuklai,Delivered,3.0,reasonable pricing,28.0,15.0,No,Dallas
5212,2023-12-07,07:10:10,5312,Olives,24.27,Online,Augustin,Delivered,5.0,Tasty food,22.0,10.0,Yes,Dallas
5213,2023-07-16,09:44:16,5313,Quiche,41.69,In-person,Veranda,On Hold,3.0,Not required,,0.0,No,Houston
5214,2023-09-07,19:45:47,5314,Soup of the day,40.33,Online,Da Antonio,Delivered,2.0,great taste,71.0,22.0,No,San Antonio
5215,2023-08-27,17:36:09,5315,Soup of the day,46.42,In-person,Selfish,On Hold,0.0,,,0.0,Yes,San Antonio
5216,2023-12-10,19:13:53,5316,Olives,10.59,Online,Selfish,Cancelled,2.0,too much waiting,,0.0,No,San Antonio
5217,2024-02-29,10:02:31,5317,Olives,42.36,In-person,Demoloftas,Cancelled,1.0,delay in order,,0.0,No,Dallas
5218,2024-01-10,11:51:26,5318,Olives,47.54,In-person,Sushi Masters,Delivered,4.0,Delicious food,25.0,8.0,No,Houston
5219,2023-07-25,04:24:47,5319,Olives,41.57,Online,Le Travi,On Hold,3.0,,,0.0,No,Dallas
5220,2024-03-22,16:37:34,5320,Soup of the day,15.21,In-person,Gaspar,Cancelled,3.0,delay in order,,0.0,Yes,Corpus Christi
5221,2023-06-28,08:38:07,5321,Quiche,13.25,In-person,Demoloftas,Delivered,5.0,Awesome experience,37.0,25.0,No,Plano
5222,2023-07-11,11:02:23,5322,Quiche,10.83,Online,Augustin,Delivered,4.0,Delivery boy didnt come at doorstep,23.0,10.0,No,San Antonio
5223,2023-04-30,23:09:58,5323,Quiche,35.15,Online,Da Antonio,Delivered,4.0,fresh food,38.0,9.0,No,Plano
5224,2023-09-23,18:17:08,5324,Quiche,35.19,Online,Brussels Mussels ,Delivered,4.0,Delivery boy didnt come at doorstep,25.0,12.0,No,Corpus Christi
5225,2024-04-04,13:24:31,5325,Olives,49.48,Online,Saint German,Delivered,4.0,good quantity,20.0,8.0,No,Austin
5226,2023-10-15,05:52:17,5326,Olives,25.92,Online,Demoloftas,On Hold,1.0,bad experience,,0.0,Yes,Plano
5227,2023-09-14,09:45:55,5327,Olives,23.28,Online,Stebuklai,Delivered,4.0,Fast delivery,23.0,9.0,No,Plano
5228,2023-05-30,03:22:25,5328,Quiche,34.98,Online,Brussels Mussels ,Delivered,5.0,Reached on time,20.0,8.0,Yes,Plano
5229,2023-12-28,16:39:42,5329,Olives,43.02,Online,Demoloftas,Delivered,2.0,great taste,74.0,54.0,Yes,Dallas
5230,2024-03-07,02:36:43,5330,Olives,47.47,In-person,Brussels Mussels ,Delivered,4.0,Food not good,36.0,14.0,Yes,Plano
5231,2023-07-23,07:10:45,5331,Soup of the day,42.12,Online,Augustin,Delivered,4.0,Delicious food,23.0,10.0,Yes,Corpus Christi
5232,2023-10-14,16:57:42,5332,Soup of the day,27.07,In-person,Stebuklai,Delivered,3.0,Will order again,40.0,12.0,No,San Antonio
5233,2024-02-10,18:17:26,5333,Olives,35.4,Online,Veranda,Delivered,5.0,Delicious food,47.0,26.0,Yes,Houston
5234,2023-06-26,09:46:30,5334,Soup of the day,44.25,Online,Selfish,Cancelled,1.0,,,0.0,No,Austin
5235,2024-02-16,13:07:58,5335,Soup of the day,29.62,Online,Telegrafas,Cancelled,3.0,delay in order,,0.0,No,San Antonio
5236,2024-02-19,02:46:42,5336,Olives,18.67,Online,Brussels Mussels ,Delivered,5.0,Worth,26.0,9.0,Yes,Houston
5237,2023-12-01,00:00:55,5337,Olives,16.79,In-person,Saint German,On Hold,3.0,,,0.0,Yes,San Antonio
5238,2024-02-21,05:16:34,5338,Olives,10.01,In-person,Da Antonio,Delivered,4.0,Will order again,27.0,8.0,No,Plano
5239,2023-07-23,10:03:46,5339,Olives,38.73,Online,Saint German,On Hold,2.0,didnt recieve delivery,,0.0,Yes,Austin
5240,2023-06-19,18:49:42,5340,Quiche,14.44,In-person,Stebuklai,On Hold,0.0,didnt recieve delivery,,0.0,No,San Antonio
5241,2024-01-10,04:49:55,5341,Quiche,19.75,Online,Veranda,On Hold,3.0,too much waiting,,0.0,Yes,Austin
5242,2023-12-08,01:58:13,5342,Olives,21.92,In-person,Demoloftas,On Hold,1.0,delay in order,,0.0,No,Dallas
5243,2023-11-24,16:00:32,5343,Soup of the day,32.42,Online,Stebuklai,On Hold,0.0,Not required,,0.0,No,Dallas
5244,2023-09-09,09:48:56,5344,Olives,25.92,In-person,Selfish,Cancelled,2.0,delay in order,,0.0,Yes,Plano
5245,2023-07-26,06:47:25,5345,Olives,36.99,In-person,Gaspar,Delivered,3.0,food leakage ,22.0,8.0,Yes,Plano
5246,2024-02-24,17:11:52,5346,Soup of the day,12.23,In-person,Veranda,Cancelled,2.0,,,0.0,Yes,Dallas
5247,2023-09-13,19:26:58,5347,Quiche,14.96,Online,Telegrafas,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,San Antonio
5248,2023-07-17,22:33:37,5348,Olives,29.97,In-person,Da Antonio,Delivered,2.0,Tasty food,42.0,17.0,No,Houston
5249,2023-08-01,01:38:39,5349,Olives,23.48,Online,Le Travi,Cancelled,3.0,delay in order,,0.0,Yes,Houston
5250,2023-12-08,06:21:35,5350,Quiche,21.83,In-person,Veranda,Delivered,4.0,Fast delivery,31.0,11.0,No,Dallas
5251,2024-02-24,03:56:56,5351,Quiche,12.68,Online,Le Travi,Delivered,4.0,Complicated procedure,38.0,24.0,No,Houston
5252,2023-08-07,19:47:16,5352,Soup of the day,45.83,Online,Veranda,Delivered,3.0,Difficult to order,29.0,17.0,No,San Antonio
5253,2024-02-23,11:31:55,5353,Quiche,37.67,Online,Augustin,Delivered,3.0,Hygenic food,39.0,19.0,No,Houston
5254,2023-09-22,12:22:03,5354,Quiche,14.86,In-person,Gaspar,On Hold,3.0,Not required,,0.0,Yes,Corpus Christi
5255,2023-08-04,04:38:38,5355,Quiche,12.6,In-person,Veranda,On Hold,0.0,recieved better price elsewhere,,0.0,Yes,Houston
5256,2023-12-18,08:52:35,5356,Soup of the day,48.99,Online,Sushi Masters,Cancelled,0.0,didnt recieve delivery,,0.0,No,Corpus Christi
5257,2023-10-03,20:07:31,5357,Quiche,37.25,Online,Le Travi,Delivered,4.0,fresh food,25.0,10.0,No,Dallas
5258,2023-10-04,04:01:04,5358,Quiche,26.7,Online,Sushi Masters,Delivered,3.0,reasonable pricing,37.0,10.0,Yes,Austin
5259,2023-11-20,04:38:03,5359,Soup of the day,38.07,In-person,Saint German,Delivered,2.0,Tasty food,60.0,29.0,Yes,Austin
5260,2023-10-14,13:42:51,5360,Quiche,40.25,In-person,Da Antonio,Delivered,5.0,Complicated procedure,47.0,36.0,No,San Antonio
5261,2024-03-28,05:31:04,5361,Quiche,41.2,In-person,Selfish,On Hold,2.0,didnt recieve delivery,,0.0,No,Austin
5262,2023-08-02,22:38:52,5362,Soup of the day,29.12,In-person,Sushi Masters,On Hold,1.0,too much waiting,,0.0,No,Plano
5263,2024-03-13,08:19:29,5363,Olives,27.2,In-person,Sushi Masters,On Hold,1.0,recieved better price elsewhere,,0.0,Yes,Dallas
5264,2024-01-21,14:39:19,5364,Soup of the day,10.44,Online,Selfish,Cancelled,1.0,Not required,,0.0,Yes,Corpus Christi
5265,2023-04-29,06:15:44,5365,Quiche,47.06,Online,Augustin,Delivered,3.0,will never order again,25.0,9.0,Yes,Corpus Christi
5266,2023-04-21,22:16:49,5366,Quiche,34.13,Online,Telegrafas,On Hold,2.0,,,0.0,No,Austin
5267,2023-06-17,17:48:58,5367,Quiche,18.13,Online,Telegrafas,On Hold,1.0,,,0.0,Yes,Houston
5268,2023-07-31,03:08:13,5368,Soup of the day,46.78,In-person,Veranda,Delivered,4.0,Fast delivery,46.0,11.0,No,Austin
5269,2023-12-05,09:07:50,5369,Quiche,46.6,In-person,Demoloftas,On Hold,1.0,recieved better price elsewhere,,0.0,Yes,Dallas
5270,2024-02-20,00:01:53,5370,Quiche,49.57,Online,Sushi Masters,Delivered,3.0,Stale food,49.0,12.0,No,Houston
5271,2024-01-28,06:53:57,5371,Soup of the day,44.96,In-person,Demoloftas,Delivered,3.0,Hygenic food,41.0,10.0,Yes,Houston
5272,2024-02-24,12:46:41,5372,Olives,49.91,Online,Brussels Mussels ,On Hold,1.0,recieved better price elsewhere,,0.0,No,Corpus Christi
5273,2023-10-31,11:26:36,5373,Olives,19.79,In-person,Veranda,Cancelled,2.0,Not required,,0.0,No,Dallas
5274,2023-04-21,08:56:01,5374,Quiche,43.69,In-person,Demoloftas,Delivered,5.0,good quantity,37.0,8.0,No,San Antonio
5275,2023-10-05,00:45:55,5375,Soup of the day,42.92,Online,Brussels Mussels ,Cancelled,1.0,delay in order,,0.0,Yes,San Antonio
5276,2024-01-20,18:06:48,5376,Quiche,19.24,Online,Da Antonio,On Hold,2.0,delay in order,,0.0,Yes,Dallas
5277,2023-07-23,10:21:32,5377,Soup of the day,13.94,Online,Telegrafas,Delivered,5.0,Amazing food,24.0,8.0,No,Corpus Christi
5278,2023-10-24,23:30:05,5378,Soup of the day,49.18,In-person,Da Antonio,Delivered,5.0,Difficult to order,47.0,24.0,No,Dallas
5279,2024-01-18,10:48:10,5379,Olives,21.84,In-person,Demoloftas,On Hold,1.0,recieved better price elsewhere,,0.0,No,Dallas
5280,2023-08-25,14:35:18,5380,Olives,44.84,In-person,Le Travi,Cancelled,0.0,recieved better price elsewhere,,0.0,No,Houston
5281,2024-01-17,19:54:05,5381,Soup of the day,10.17,Online,Sushi Masters,On Hold,0.0,recieved better price elsewhere,,0.0,No,Houston
5282,2024-01-12,10:35:51,5382,Quiche,10.84,Online,Selfish,On Hold,1.0,Not required,,0.0,No,Dallas
5283,2023-09-17,21:05:36,5383,Olives,28.63,Online,Demoloftas,On Hold,1.0,recieved better price elsewhere,,0.0,No,Corpus Christi
5284,2024-01-24,07:50:10,5384,Quiche,19.55,In-person,Gaspar,Cancelled,2.0,too much waiting,,0.0,No,Houston
5285,2024-01-04,01:57:21,5385,Olives,37.59,In-person,Le Travi,Delivered,3.0,Tasty food,46.0,29.0,No,Plano
5286,2024-01-15,05:28:26,5386,Olives,32.62,Online,Veranda,Delivered,2.0,Tasty food,52.0,29.0,Yes,Dallas
5287,2023-09-12,19:11:10,5387,Quiche,13.1,Online,Veranda,On Hold,2.0,too much waiting,,0.0,No,Houston
5288,2023-05-23,06:05:15,5388,Olives,16.51,Online,Demoloftas,On Hold,1.0,,,0.0,No,San Antonio
5289,2023-11-05,21:19:38,5389,Olives,25.52,In-person,Brussels Mussels ,Cancelled,1.0,,,0.0,No,Dallas
5290,2023-07-04,14:16:01,5390,Quiche,17.42,In-person,Stebuklai,On Hold,1.0,Not required,,0.0,No,Dallas
5291,2023-08-04,14:00:30,5391,Olives,41.69,Online,Le Travi,Cancelled,1.0,bad experience,,0.0,Yes,Dallas
5292,2024-01-20,20:22:13,5392,Olives,26.64,Online,Stebuklai,Cancelled,2.0,recieved better price elsewhere,,0.0,No,Austin
5293,2024-04-13,21:07:35,5393,Olives,13.74,Online,Brussels Mussels ,Cancelled,2.0,Not required,,0.0,No,Dallas
5294,2023-11-22,01:49:49,5394,Quiche,29.37,In-person,Brussels Mussels ,On Hold,2.0,recieved better price elsewhere,,0.0,No,San Antonio
5295,2024-04-14,15:15:25,5395,Soup of the day,13.63,In-person,Gaspar,Delivered,3.0,Prompt delivery,30.0,18.0,No,Houston
5296,2023-07-10,00:29:00,5396,Quiche,15.16,In-person,Demoloftas,Cancelled,3.0,,,0.0,No,Dallas
5297,2023-07-22,11:30:36,5397,Soup of the day,19.58,Online,Da Antonio,Delivered,2.0,Delivery boy didnt come at doorstep,72.0,40.0,Yes,Corpus Christi
5298,2023-08-02,22:09:16,5398,Olives,44.38,Online,Telegrafas,Cancelled,3.0,recieved better price elsewhere,,0.0,No,Plano
5299,2023-04-27,03:49:03,5399,Soup of the day,46.98,Online,Demoloftas,On Hold,2.0,Not required,,0.0,No,Corpus Christi
5300,2023-07-05,12:19:02,5400,Quiche,43.05,Online,Sushi Masters,Cancelled,1.0,delay in order,,0.0,No,Corpus Christi
5301,2023-12-04,03:39:00,5401,Quiche,23.36,Online,Sushi Masters,Cancelled,0.0,,,0.0,Yes,Houston
5302,2024-01-10,06:40:40,5402,Olives,20.9,Online,Gaspar,Delivered,3.0,Awesome experience,26.0,12.0,Yes,San Antonio
5303,2024-04-03,00:08:24,5403,Soup of the day,31.97,Online,Stebuklai,On Hold,2.0,didnt recieve delivery,,0.0,Yes,Austin
5304,2024-03-20,06:38:08,5404,Olives,38.87,Online,Stebuklai,Cancelled,1.0,didnt recieve delivery,,0.0,Yes,San Antonio
5305,2023-04-18,12:24:59,5405,Olives,49.73,Online,Selfish,On Hold,2.0,didnt recieve delivery,,0.0,No,Corpus Christi
5306,2023-10-20,01:06:04,5406,Quiche,15.26,Online,Le Travi,Delivered,4.0,Delivery boy didnt come at doorstep,28.0,8.0,No,Austin
5307,2024-03-14,08:20:28,5407,Soup of the day,11.97,Online,Da Antonio,On Hold,1.0,,,0.0,Yes,Houston
5308,2024-04-09,02:48:25,5408,Soup of the day,37.77,In-person,Da Antonio,On Hold,0.0,Not required,,0.0,Yes,Austin
5309,2023-10-27,14:54:47,5409,Soup of the day,43.29,Online,Telegrafas,Delivered,4.0,will never order again,22.0,11.0,No,Houston
5310,2023-08-20,05:31:50,5410,Soup of the day,43.85,Online,Sushi Masters,Cancelled,0.0,too much waiting,,0.0,Yes,San Antonio
5311,2023-10-26,19:58:39,5411,Olives,37.14,In-person,Da Antonio,Cancelled,0.0,recieved better price elsewhere,,0.0,No,Corpus Christi
5312,2023-07-26,06:48:51,5412,Olives,48.16,Online,Saint German,On Hold,0.0,didnt recieve delivery,,0.0,Yes,San Antonio
5313,2023-06-18,03:38:13,5413,Quiche,30.44,In-person,Selfish,Cancelled,0.0,,,0.0,Yes,Austin
5314,2023-10-10,13:13:26,5414,Olives,46.55,In-person,Demoloftas,Delivered,2.0,Nice,75.0,48.0,Yes,Plano
5315,2023-11-18,10:23:12,5415,Olives,48.71,Online,Da Antonio,On Hold,3.0,Not required,,0.0,Yes,Corpus Christi
5316,2024-04-04,11:46:17,5416,Quiche,43.89,Online,Saint German,On Hold,2.0,bad experience,,0.0,Yes,Corpus Christi
5317,2023-11-25,23:58:32,5417,Quiche,22.39,In-person,Le Travi,Cancelled,1.0,,,0.0,Yes,San Antonio
